OID_,ppt_id,veg_sz_cla,strmap_id,RxBase,Rx50,Rx30,Rx0
,3106,11,1384,16,13,7,1
,2087,11,1384,16,13,7,1
,1437,11,1384,16,13,7,1
,2752,31,1744,16,13,7,1
,2513,11,1384,16,13,7,1
,6663,11,1384,16,13,7,1
,6298,21,2333,16,13,7,1
,357,11,1384,16,13,7,1
,2502,21,2333,16,13,7,1
,7438,31,1744,16,13,7,1
,4777,11,1384,16,13,7,1
,3271,31,1744,16,13,7,1
,7050,31,1744,16,13,7,1
,2002,19,2188,16,19,13,7
,406,11,1384,16,13,7,1
,7434,29,2188,16,19,13,7
,8198,21,2333,16,13,7,1
,2242,11,1384,16,13,7,1
,4549,21,2333,16,13,7,1
,4582,11,1384,16,13,7,1
,2150,25,2188,16,19,13,7
,1896,11,1384,16,13,7,1
,3430,29,2188,16,19,13,7
,7170,29,2188,16,19,13,7
,1666,11,1384,16,13,7,1
,2695,22,642,16,13,7,1
,6113,21,2333,16,13,7,1
,1225,11,1384,16,13,7,1
,4542,12,2188,16,13,7,1
,2825,31,1744,16,13,7,1
,7725,21,2333,16,13,7,1
,4856,11,1384,16,13,7,1
,7853,11,1384,16,13,7,1
,4417,21,2333,16,13,7,1
,3816,21,2333,16,13,7,1
,3058,22,642,16,13,7,1
,4342,21,2333,16,13,7,1
,3956,21,2333,16,13,7,1
,6569,11,1384,16,13,7,1
,1489,18,2188,16,19,13,7
,7551,11,1384,16,13,7,1
,4450,22,642,16,13,7,1
,7960,11,1384,16,13,7,1
,3352,31,1744,16,13,7,1
,1578,25,2188,16,19,13,7
,4697,11,1384,16,13,7,1
,4511,12,2188,16,13,7,1
,2865,11,1384,16,13,7,1
,2854,29,2188,16,19,13,7
,2611,21,2333,16,13,7,1
,1863,21,2333,16,13,7,1
,2200,24,2022,16,13,7,1
,375,21,2333,16,13,7,1
,1002,21,2333,16,13,7,1
,4874,31,1744,16,13,7,1
,2728,29,2188,16,19,13,7
,1804,21,2333,16,13,7,1
,6990,31,1744,16,13,7,1
,2189,11,1384,16,13,7,1
,1374,31,1744,16,13,7,1
,3893,29,2188,16,19,13,7
,1738,11,1384,16,13,7,1
,8439,21,2333,16,13,7,1
,3424,21,2333,16,13,7,1
,1520,11,1384,16,13,7,1
,92,21,2333,16,13,7,1
,816,11,1384,16,13,7,1
,7844,29,2188,16,19,13,7
,8466,11,1384,16,13,7,1
,7980,21,2333,16,13,7,1
,1708,19,2188,16,19,13,7
,327,11,1384,16,13,7,1
,1065,31,1744,16,13,7,1
,4789,14,2188,16,13,7,1
,2665,11,1384,16,13,7,1
,1134,21,2333,16,13,7,1
,917,11,1384,16,13,7,1
,7482,28,2188,16,19,13,7
,6540,31,1744,16,13,7,1
,3901,11,1384,16,13,7,1
,1166,29,2188,16,19,13,7
,812,11,1384,16,13,7,1
,5435,39,2188,16,19,13,7
,7132,31,1744,16,13,7,1
,3022,31,1744,16,13,7,1
,5205,29,2188,16,19,13,7
,3630,21,2333,16,13,7,1
,3744,29,2188,16,19,13,7
,7271,31,1744,16,13,7,1
,1183,31,1744,16,13,7,1
,4858,29,2188,16,19,13,7
,4341,21,2333,16,13,7,1
,4890,21,2333,16,13,7,1
,1746,31,1744,16,13,7,1
,4094,31,1744,16,13,7,1
,130,21,2333,16,13,7,1
,1013,11,1384,16,13,7,1
,4674,11,1384,16,13,7,1
,2187,11,1384,16,13,7,1
,166,31,1744,16,13,7,1
,3238,12,2188,16,13,7,1
,2512,21,2333,16,13,7,1
,3652,21,2333,16,13,7,1
,330,11,1384,16,13,7,1
,1781,19,2188,16,19,13,7
,5385,31,1744,16,13,7,1
,3301,31,1744,16,13,7,1
,4416,21,2333,16,13,7,1
,8753,21,2333,16,13,7,1
,6085,31,1744,16,13,7,1
,2151,21,2333,16,13,7,1
,1919,21,2333,16,13,7,1
,532,11,1384,16,13,7,1
,6161,28,2188,16,19,13,7
,3766,21,2333,16,13,7,1
,1823,21,2333,16,13,7,1
,3615,21,2333,16,13,7,1
,7028,31,1744,16,13,7,1
,6414,31,1744,16,13,7,1
,9071,21,2333,16,13,7,1
,4047,21,2333,16,13,7,1
,4425,21,2333,16,13,7,1
,3395,29,2188,16,19,13,7
,6427,29,2188,16,19,13,7
,8449,12,2188,16,13,7,1
,2945,21,2333,16,13,7,1
,3274,11,1384,16,13,7,1
,2300,29,2188,16,19,13,7
,4433,11,1384,16,13,7,1
,3600,11,1384,16,13,7,1
,6726,21,2333,16,13,7,1
,2231,11,1384,16,13,7,1
,6579,21,2333,16,13,7,1
,3524,29,2188,16,19,13,7
,5077,29,2188,16,19,13,7
,7374,35,2188,16,19,13,7
,3542,11,1384,16,13,7,1
,2361,21,2333,16,13,7,1
,3511,21,2333,16,13,7,1
,4786,31,1744,16,13,7,1
,9503,21,2333,16,13,7,1
,5094,31,1744,16,13,7,1
,1849,31,1744,16,13,7,1
,2799,31,1744,16,13,7,1
,3394,11,1384,16,13,7,1
,2039,11,1384,16,13,7,1
,5258,19,2188,16,19,13,7
,2045,11,1384,16,13,7,1
,5595,11,1384,16,13,7,1
,627,29,2188,16,19,13,7
,4481,11,1384,16,13,7,1
,2440,21,2333,16,13,7,1
,1283,21,2333,16,13,7,1
,2047,11,1384,16,13,7,1
,495,31,1744,16,13,7,1
,7640,31,1744,16,13,7,1
,7298,21,2333,16,13,7,1
,411,12,2188,16,13,7,1
,6563,21,2333,16,13,7,1
,4315,23,1529,16,13,7,1
,6476,21,2333,16,13,7,1
,7601,31,1744,16,13,7,1
,6097,11,1384,16,13,7,1
,355,21,2333,16,13,7,1
,1133,11,1384,16,13,7,1
,3961,23,1529,16,13,7,1
,7706,11,1384,16,13,7,1
,8533,11,1384,16,13,7,1
,2092,11,1384,16,13,7,1
,2473,11,1384,16,13,7,1
,1510,13,2188,16,13,7,1
,1310,11,1384,16,13,7,1
,7740,11,1384,16,13,7,1
,625,11,1384,16,13,7,1
,4665,11,1384,16,13,7,1
,4203,21,2333,16,13,7,1
,3562,11,1384,16,13,7,1
,1175,31,1744,16,13,7,1
,2196,11,1384,16,13,7,1
,2886,31,1744,16,13,7,1
,697,11,1384,16,13,7,1
,275,11,1384,16,13,7,1
,1190,31,1744,16,13,7,1
,7968,11,1384,16,13,7,1
,6989,22,642,16,13,7,1
,4910,11,1384,16,13,7,1
,3653,19,2188,16,19,13,7
,4407,11,1384,16,13,7,1
,1092,21,2333,16,13,7,1
,801,11,1384,16,13,7,1
,6447,11,1384,16,13,7,1
,3221,31,1744,16,13,7,1
,3866,23,1529,16,13,7,1
,8217,21,2333,16,13,7,1
,6192,21,2333,16,13,7,1
,3002,11,1384,16,13,7,1
,9664,31,1744,16,13,7,1
,4301,11,1384,16,13,7,1
,1948,11,1384,16,13,7,1
,7366,21,2333,16,13,7,1
,8146,21,2333,16,13,7,1
,6153,11,1384,16,13,7,1
,182,11,1384,16,13,7,1
,6431,11,1384,16,13,7,1
,3793,11,1384,16,13,7,1
,8414,29,2188,16,19,13,7
,3330,11,1384,16,13,7,1
,7089,21,2333,16,13,7,1
,6952,19,2188,16,19,13,7
,5210,31,1744,16,13,7,1
,5415,29,2188,16,19,13,7
,6229,21,2333,16,13,7,1
,8780,21,2333,16,13,7,1
,5711,21,2333,16,13,7,1
,3979,11,1384,16,13,7,1
,2257,11,1384,16,13,7,1
,1487,11,1384,16,13,7,1
,701,11,1384,16,13,7,1
,1624,21,2333,16,13,7,1
,1227,29,2188,16,19,13,7
,3874,31,1744,16,13,7,1
,1127,21,2333,16,13,7,1
,1495,12,2188,16,13,7,1
,789,22,642,16,13,7,1
,2939,11,1384,16,13,7,1
,4449,11,1384,16,13,7,1
,3418,21,2333,16,13,7,1
,3545,31,1744,16,13,7,1
,2560,11,1384,16,13,7,1
,5806,31,1744,16,13,7,1
,904,22,642,16,13,7,1
,2610,29,2188,16,19,13,7
,489,11,1384,16,13,7,1
,4318,11,1384,16,13,7,1
,1821,21,2333,16,13,7,1
,8229,12,2188,16,13,7,1
,1564,21,2333,16,13,7,1
,4556,21,2333,16,13,7,1
,1275,11,1384,16,13,7,1
,3220,11,1384,16,13,7,1
,7071,11,1384,16,13,7,1
,7188,28,2188,16,19,13,7
,1721,11,1384,16,13,7,1
,152,11,1384,16,13,7,1
,3073,21,2333,16,13,7,1
,1352,21,2333,16,13,7,1
,5552,31,1744,16,13,7,1
,1631,11,1384,16,13,7,1
,6593,31,1744,16,13,7,1
,3224,31,1744,16,13,7,1
,376,21,2333,16,13,7,1
,6479,21,2333,16,13,7,1
,2705,12,2188,16,13,7,1
,8010,11,1384,16,13,7,1
,5881,21,2333,16,13,7,1
,1171,11,1384,16,13,7,1
,8194,29,2188,16,19,13,7
,4908,21,2333,16,13,7,1
,4617,21,2333,16,13,7,1
,8695,11,1384,16,13,7,1
,538,17,2188,16,19,13,7
,898,11,1384,16,13,7,1
,4441,21,2333,16,13,7,1
,1888,11,1384,16,13,7,1
,7308,31,1744,16,13,7,1
,2459,21,2333,16,13,7,1
,1609,21,2333,16,13,7,1
,5862,29,2188,16,19,13,7
,3576,29,2188,16,19,13,7
,7371,21,2333,16,13,7,1
,7225,31,1744,16,13,7,1
,2499,21,2333,16,13,7,1
,929,11,1384,16,13,7,1
,566,23,1529,16,13,7,1
,946,11,1384,16,13,7,1
,2033,21,2333,16,13,7,1
,612,11,1384,16,13,7,1
,2866,31,1744,16,13,7,1
,5644,21,2333,16,13,7,1
,5299,31,1744,16,13,7,1
,4528,31,1744,16,13,7,1
,2773,29,2188,16,19,13,7
,4147,11,1384,16,13,7,1
,3748,11,1384,16,13,7,1
,242,21,2333,16,13,7,1
,4574,27,2188,16,19,13,7
,2199,29,2188,16,19,13,7
,2928,21,2333,16,13,7,1
,1911,21,2333,16,13,7,1
,246,31,1744,16,13,7,1
,6442,11,1384,16,13,7,1
,4167,11,1384,16,13,7,1
,5979,11,1384,16,13,7,1
,4945,24,2022,16,13,7,1
,3518,21,2333,16,13,7,1
,1199,29,2188,16,19,13,7
,3208,11,1384,16,13,7,1
,4186,11,1384,16,13,7,1
,1420,11,1384,16,13,7,1
,2330,25,2188,16,19,13,7
,294,11,1384,16,13,7,1
,4735,11,1384,16,13,7,1
,2239,11,1384,16,13,7,1
,3360,11,1384,16,13,7,1
,342,11,1384,16,13,7,1
,2699,31,1744,16,13,7,1
,2988,11,1384,16,13,7,1
,8704,31,1744,16,13,7,1
,3553,22,642,16,13,7,1
,6705,11,1384,16,13,7,1
,1815,15,2188,16,19,13,7
,2168,19,2188,16,19,13,7
,3595,11,1384,16,13,7,1
,237,22,642,16,13,7,1
,7250,21,2333,16,13,7,1
,9433,21,2333,16,13,7,1
,3096,21,2333,16,13,7,1
,1978,11,1384,16,13,7,1
,4740,21,2333,16,13,7,1
,5864,29,2188,16,19,13,7
,2578,11,1384,16,13,7,1
,286,31,1744,16,13,7,1
,4920,29,2188,16,19,13,7
,4615,31,1744,16,13,7,1
,3982,21,2333,16,13,7,1
,7827,11,1384,16,13,7,1
,1078,21,2333,16,13,7,1
,4973,21,2333,16,13,7,1
,413,13,2188,16,13,7,1
,5518,11,1384,16,13,7,1
,8990,31,1744,16,13,7,1
,3649,21,2333,16,13,7,1
,4159,22,642,16,13,7,1
,1467,21,2333,16,13,7,1
,6957,22,642,16,13,7,1
,978,21,2333,16,13,7,1
,7979,21,2333,16,13,7,1
,3975,29,2188,16,19,13,7
,1784,29,2188,16,19,13,7
,8731,21,2333,16,13,7,1
,7448,31,1744,16,13,7,1
,3739,11,1384,16,13,7,1
,1476,31,1744,16,13,7,1
,756,31,1744,16,13,7,1
,6003,31,1744,16,13,7,1
,2423,11,1384,16,13,7,1
,3155,31,1744,16,13,7,1
,1776,21,2333,16,13,7,1
,331,11,1384,16,13,7,1
,2529,11,1384,16,13,7,1
,7125,31,1744,16,13,7,1
,3059,11,1384,16,13,7,1
,2992,11,1384,16,13,7,1
,4227,14,2188,16,13,7,1
,8893,11,1384,16,13,7,1
,4139,11,1384,16,13,7,1
,1063,12,2188,16,13,7,1
,6835,31,1744,16,13,7,1
,2013,31,1744,16,13,7,1
,9454,21,2333,16,13,7,1
,4625,21,2333,16,13,7,1
,8583,11,1384,16,13,7,1
,4776,11,1384,16,13,7,1
,1498,21,2333,16,13,7,1
,1053,33,2188,16,13,7,1
,7521,21,2333,16,13,7,1
,7055,11,1384,16,13,7,1
,2279,11,1384,16,13,7,1
,3009,11,1384,16,13,7,1
,8136,29,2188,16,19,13,7
,1089,31,1744,16,13,7,1
,3993,11,1384,16,13,7,1
,4164,11,1384,16,13,7,1
,5575,11,1384,16,13,7,1
,1244,13,2188,16,13,7,1
,3079,11,1384,16,13,7,1
,219,11,1384,16,13,7,1
,2722,11,1384,16,13,7,1
,6358,21,2333,16,13,7,1
,4698,21,2333,16,13,7,1
,6100,12,2188,16,13,7,1
,6444,31,1744,16,13,7,1
,2017,11,1384,16,13,7,1
,6743,21,2333,16,13,7,1
,1971,21,2333,16,13,7,1
,3534,11,1384,16,13,7,1
,1537,11,1384,16,13,7,1
,187,11,1384,16,13,7,1
,7720,21,2333,16,13,7,1
,1497,21,2333,16,13,7,1
,7117,31,1744,16,13,7,1
,3607,11,1384,16,13,7,1
,1680,31,1744,16,13,7,1
,9012,11,1384,16,13,7,1
,6258,39,2188,16,19,13,7
,1022,11,1384,16,13,7,1
,7326,21,2333,16,13,7,1
,1482,31,1744,16,13,7,1
,7590,21,2333,16,13,7,1
,343,11,1384,16,13,7,1
,1563,11,1384,16,13,7,1
,5142,11,1384,16,13,7,1
,4445,11,1384,16,13,7,1
,989,14,2188,16,13,7,1
,1676,12,2188,16,13,7,1
,6141,21,2333,16,13,7,1
,2732,11,1384,16,13,7,1
,8967,31,1744,16,13,7,1
,169,14,2188,16,13,7,1
,4476,21,2333,16,13,7,1
,7928,31,1744,16,13,7,1
,2024,31,1744,16,13,7,1
,552,21,2333,16,13,7,1
,4657,21,2333,16,13,7,1
,996,31,1744,16,13,7,1
,6467,11,1384,16,13,7,1
,3911,11,1384,16,13,7,1
,264,11,1384,16,13,7,1
,2763,11,1384,16,13,7,1
,3917,11,1384,16,13,7,1
,5102,32,2188,16,13,7,1
,8868,11,1384,16,13,7,1
,8287,11,1384,16,13,7,1
,7431,31,1744,16,13,7,1
,7950,29,2188,16,19,13,7
,5230,11,1384,16,13,7,1
,2925,11,1384,16,13,7,1
,806,29,2188,16,19,13,7
,3685,11,1384,16,13,7,1
,1549,21,2333,16,13,7,1
,5298,11,1384,16,13,7,1
,2158,31,1744,16,13,7,1
,5762,31,1744,16,13,7,1
,5303,31,1744,16,13,7,1
,1668,19,2188,16,19,13,7
,955,11,1384,16,13,7,1
,208,21,2333,16,13,7,1
,676,11,1384,16,13,7,1
,5476,31,1744,16,13,7,1
,2625,17,2188,16,19,13,7
,8391,11,1384,16,13,7,1
,1434,31,1744,16,13,7,1
,2193,21,2333,16,13,7,1
,5868,31,1744,16,13,7,1
,9163,31,1744,16,13,7,1
,6858,21,2333,16,13,7,1
,2016,11,1384,16,13,7,1
,558,21,2333,16,13,7,1
,1553,29,2188,16,19,13,7
,2197,29,2188,16,19,13,7
,2437,29,2188,16,19,13,7
,2569,12,2188,16,13,7,1
,9161,31,1744,16,13,7,1
,4228,31,1744,16,13,7,1
,7023,28,2188,16,19,13,7
,6583,29,2188,16,19,13,7
,2904,21,2333,16,13,7,1
,1788,21,2333,16,13,7,1
,4531,21,2333,16,13,7,1
,2577,11,1384,16,13,7,1
,7872,11,1384,16,13,7,1
,2514,11,1384,16,13,7,1
,689,11,1384,16,13,7,1
,2427,21,2333,16,13,7,1
,2972,29,2188,16,19,13,7
,1830,12,2188,16,13,7,1
,8581,24,2022,16,13,7,1
,1248,21,2333,16,13,7,1
,1621,11,1384,16,13,7,1
,2906,11,1384,16,13,7,1
,6712,21,2333,16,13,7,1
,3886,31,1744,16,13,7,1
,8614,31,1744,16,13,7,1
,9695,31,1744,16,13,7,1
,2083,11,1384,16,13,7,1
,4195,21,2333,16,13,7,1
,2067,11,1384,16,13,7,1
,1861,19,2188,16,19,13,7
,2025,21,2333,16,13,7,1
,2322,13,2188,16,13,7,1
,4150,11,1384,16,13,7,1
,2163,19,2188,16,19,13,7
,814,21,2333,16,13,7,1
,1748,22,642,16,13,7,1
,1797,21,2333,16,13,7,1
,4745,22,642,16,13,7,1
,1009,11,1384,16,13,7,1
,4350,11,1384,16,13,7,1
,2533,11,1384,16,13,7,1
,1470,21,2333,16,13,7,1
,759,31,1744,16,13,7,1
,1736,21,2333,16,13,7,1
,3091,11,1384,16,13,7,1
,785,11,1384,16,13,7,1
,3470,29,2188,16,19,13,7
,7232,34,2188,16,13,7,1
,4760,11,1384,16,13,7,1
,3493,11,1384,16,13,7,1
,5062,29,2188,16,19,13,7
,1960,11,1384,16,13,7,1
,1137,14,2188,16,13,7,1
,2456,21,2333,16,13,7,1
,2875,17,2188,16,19,13,7
,2117,11,1384,16,13,7,1
,6278,29,2188,16,19,13,7
,270,21,2333,16,13,7,1
,8555,31,1744,16,13,7,1
,5149,31,1744,16,13,7,1
,4963,31,1744,16,13,7,1
,4370,11,1384,16,13,7,1
,6247,31,1744,16,13,7,1
,5975,34,2188,16,13,7,1
,4895,11,1384,16,13,7,1
,1522,21,2333,16,13,7,1
,7327,21,2333,16,13,7,1
,1917,19,2188,16,19,13,7
,3533,24,2022,16,13,7,1
,7607,21,2333,16,13,7,1
,3023,29,2188,16,19,13,7
,1475,31,1744,16,13,7,1
,5174,11,1384,16,13,7,1
,470,11,1384,16,13,7,1
,3947,11,1384,16,13,7,1
,6418,11,1384,16,13,7,1
,1237,11,1384,16,13,7,1
,7159,29,2188,16,19,13,7
,1845,19,2188,16,19,13,7
,1005,32,2188,16,13,7,1
,2250,11,1384,16,13,7,1
,8785,21,2333,16,13,7,1
,5677,21,2333,16,13,7,1
,8608,29,2188,16,19,13,7
,2436,21,2333,16,13,7,1
,4024,27,2188,16,19,13,7
,2167,19,2188,16,19,13,7
,4685,11,1384,16,13,7,1
,6734,31,1744,16,13,7,1
,226,21,2333,16,13,7,1
,8978,21,2333,16,13,7,1
,3027,11,1384,16,13,7,1
,737,11,1384,16,13,7,1
,3908,19,2188,16,19,13,7
,3034,11,1384,16,13,7,1
,4974,11,1384,16,13,7,1
,9521,11,1384,16,13,7,1
,577,21,2333,16,13,7,1
,8889,31,1744,16,13,7,1
,5833,31,1744,16,13,7,1
,1059,21,2333,16,13,7,1
,3937,11,1384,16,13,7,1
,4663,27,2188,16,19,13,7
,4768,11,1384,16,13,7,1
,1940,11,1384,16,13,7,1
,4540,11,1384,16,13,7,1
,1831,11,1384,16,13,7,1
,4037,11,1384,16,13,7,1
,7318,11,1384,16,13,7,1
,7622,11,1384,16,13,7,1
,6962,31,1744,16,13,7,1
,1303,31,1744,16,13,7,1
,4691,12,2188,16,13,7,1
,9322,31,1744,16,13,7,1
,2238,31,1744,16,13,7,1
,874,11,1384,16,13,7,1
,1769,11,1384,16,13,7,1
,2843,11,1384,16,13,7,1
,5555,31,1744,16,13,7,1
,1265,11,1384,16,13,7,1
,3260,13,2188,16,13,7,1
,8280,29,2188,16,19,13,7
,1627,11,1384,16,13,7,1
,2211,11,1384,16,13,7,1
,924,13,2188,16,13,7,1
,7177,21,2333,16,13,7,1
,3421,21,2333,16,13,7,1
,2372,11,1384,16,13,7,1
,8049,29,2188,16,19,13,7
,968,31,1744,16,13,7,1
,5421,31,1744,16,13,7,1
,1070,29,2188,16,19,13,7
,3617,21,2333,16,13,7,1
,4821,31,1744,16,13,7,1
,490,22,642,16,13,7,1
,7220,31,1744,16,13,7,1
,304,31,1744,16,13,7,1
,3891,12,2188,16,13,7,1
,3697,11,1384,16,13,7,1
,1098,21,2333,16,13,7,1
,1465,11,1384,16,13,7,1
,2603,11,1384,16,13,7,1
,8387,11,1384,16,13,7,1
,602,14,2188,16,13,7,1
,1001,32,2188,16,13,7,1
,2951,11,1384,16,13,7,1
,3071,22,642,16,13,7,1
,1350,11,1384,16,13,7,1
,5509,31,1744,16,13,7,1
,1299,31,1744,16,13,7,1
,3452,11,1384,16,13,7,1
,4100,31,1744,16,13,7,1
,6659,31,1744,16,13,7,1
,4518,11,1384,16,13,7,1
,9453,21,2333,16,13,7,1
,1568,11,1384,16,13,7,1
,870,19,2188,16,19,13,7
,3579,19,2188,16,19,13,7
,3517,11,1384,16,13,7,1
,7072,22,642,16,13,7,1
,8584,29,2188,16,19,13,7
,1793,22,642,16,13,7,1
,1820,21,2333,16,13,7,1
,473,21,2333,16,13,7,1
,7161,21,2333,16,13,7,1
,1408,12,2188,16,13,7,1
,8669,11,1384,16,13,7,1
,3661,21,2333,16,13,7,1
,5993,32,2188,16,13,7,1
,2644,21,2333,16,13,7,1
,877,21,2333,16,13,7,1
,3438,21,2333,16,13,7,1
,3621,21,2333,16,13,7,1
,3368,21,2333,16,13,7,1
,762,21,2333,16,13,7,1
,1429,11,1384,16,13,7,1
,849,21,2333,16,13,7,1
,3127,21,2333,16,13,7,1
,5959,11,1384,16,13,7,1
,1415,11,1384,16,13,7,1
,8737,24,2022,16,13,7,1
,1313,21,2333,16,13,7,1
,5927,12,2188,16,13,7,1
,6304,21,2333,16,13,7,1
,4233,21,2333,16,13,7,1
,3916,11,1384,16,13,7,1
,1835,31,1744,16,13,7,1
,1032,11,1384,16,13,7,1
,431,11,1384,16,13,7,1
,4662,31,1744,16,13,7,1
,277,31,1744,16,13,7,1
,1750,25,2188,16,19,13,7
,3804,11,1384,16,13,7,1
,7755,21,2333,16,13,7,1
,2871,29,2188,16,19,13,7
,973,11,1384,16,13,7,1
,233,11,1384,16,13,7,1
,945,19,2188,16,19,13,7
,2823,29,2188,16,19,13,7
,596,11,1384,16,13,7,1
,4891,11,1384,16,13,7,1
,2357,11,1384,16,13,7,1
,7512,21,2333,16,13,7,1
,1071,21,2333,16,13,7,1
,2263,12,2188,16,13,7,1
,8409,29,2188,16,19,13,7
,3526,21,2333,16,13,7,1
,846,21,2333,16,13,7,1
,3351,11,1384,16,13,7,1
,907,21,2333,16,13,7,1
,1827,21,2333,16,13,7,1
,8821,31,1744,16,13,7,1
,424,31,1744,16,13,7,1
,8209,21,2333,16,13,7,1
,4303,17,2188,16,19,13,7
,5605,29,2188,16,19,13,7
,335,31,1744,16,13,7,1
,5164,11,1384,16,13,7,1
,1808,11,1384,16,13,7,1
,1411,11,1384,16,13,7,1
,1041,11,1384,16,13,7,1
,382,12,2188,16,13,7,1
,5697,11,1384,16,13,7,1
,3277,11,1384,16,13,7,1
,2935,11,1384,16,13,7,1
,4142,11,1384,16,13,7,1
,2937,11,1384,16,13,7,1
,670,11,1384,16,13,7,1
,1385,29,2188,16,19,13,7
,1696,11,1384,16,13,7,1
,5675,21,2333,16,13,7,1
,1912,21,2333,16,13,7,1
,1121,13,2188,16,13,7,1
,1866,11,1384,16,13,7,1
,3962,11,1384,16,13,7,1
,2535,11,1384,16,13,7,1
,3699,21,2333,16,13,7,1
,5548,39,2188,16,19,13,7
,4065,11,1384,16,13,7,1
,4023,11,1384,16,13,7,1
,7966,11,1384,16,13,7,1
,636,29,2188,16,19,13,7
,5642,39,2188,16,19,13,7
,1228,11,1384,16,13,7,1
,8480,12,2188,16,13,7,1
,5693,21,2333,16,13,7,1
,1582,11,1384,16,13,7,1
,1194,21,2333,16,13,7,1
,2137,11,1384,16,13,7,1
,3066,21,2333,16,13,7,1
,1232,11,1384,16,13,7,1
,4705,21,2333,16,13,7,1
,4165,11,1384,16,13,7,1
,1384,19,2188,16,19,13,7
,6861,12,2188,16,13,7,1
,1100,11,1384,16,13,7,1
,850,11,1384,16,13,7,1
,4149,31,1744,16,13,7,1
,6477,11,1384,16,13,7,1
,1565,11,1384,16,13,7,1
,8524,21,2333,16,13,7,1
,4613,11,1384,16,13,7,1
,1241,11,1384,16,13,7,1
,354,11,1384,16,13,7,1
,1996,11,1384,16,13,7,1
,359,21,2333,16,13,7,1
,3678,21,2333,16,13,7,1
,4408,11,1384,16,13,7,1
,2136,21,2333,16,13,7,1
,5804,21,2333,16,13,7,1
,4141,31,1744,16,13,7,1
,7278,21,2333,16,13,7,1
,4834,22,642,16,13,7,1
,1423,11,1384,16,13,7,1
,2053,22,642,16,13,7,1
,1095,11,1384,16,13,7,1
,4103,11,1384,16,13,7,1
,4940,29,2188,16,19,13,7
,583,11,1384,16,13,7,1
,7436,23,1529,16,13,7,1
,5920,21,2333,16,13,7,1
,4365,21,2333,16,13,7,1
,2123,21,2333,16,13,7,1
,2798,29,2188,16,19,13,7
,385,11,1384,16,13,7,1
,1243,21,2333,16,13,7,1
,4618,21,2333,16,13,7,1
,4016,11,1384,16,13,7,1
,4183,21,2333,16,13,7,1
,6782,24,2022,16,13,7,1
,1484,11,1384,16,13,7,1
,3718,11,1384,16,13,7,1
,5992,21,2333,16,13,7,1
,4928,11,1384,16,13,7,1
,5913,21,2333,16,13,7,1
,5216,21,2333,16,13,7,1
,1115,21,2333,16,13,7,1
,2086,24,2022,16,13,7,1
,3398,31,1744,16,13,7,1
,2214,12,2188,16,13,7,1
,7595,29,2188,16,19,13,7
,613,29,2188,16,19,13,7
,2210,25,2188,16,19,13,7
,1939,11,1384,16,13,7,1
,3763,19,2188,16,19,13,7
,7849,31,1744,16,13,7,1
,1393,29,2188,16,19,13,7
,5694,21,2333,16,13,7,1
,3227,11,1384,16,13,7,1
,4299,21,2333,16,13,7,1
,4192,11,1384,16,13,7,1
,4259,11,1384,16,13,7,1
,2874,11,1384,16,13,7,1
,2319,11,1384,16,13,7,1
,2943,21,2333,16,13,7,1
,1695,11,1384,16,13,7,1
,570,21,2333,16,13,7,1
,1575,11,1384,16,13,7,1
,916,11,1384,16,13,7,1
,4162,12,2188,16,13,7,1
,1162,11,1384,16,13,7,1
,7630,29,2188,16,19,13,7
,1789,21,2333,16,13,7,1
,4637,21,2333,16,13,7,1
,920,11,1384,16,13,7,1
,5392,21,2333,16,13,7,1
,7138,21,2333,16,13,7,1
,2115,19,2188,16,19,13,7
,1653,21,2333,16,13,7,1
,8599,29,2188,16,19,13,7
,309,11,1384,16,13,7,1
,3269,21,2333,16,13,7,1
,796,11,1384,16,13,7,1
,2852,29,2188,16,19,13,7
,4097,31,1744,16,13,7,1
,8020,11,1384,16,13,7,1
,901,11,1384,16,13,7,1
,3624,19,2188,16,19,13,7
,579,11,1384,16,13,7,1
,7069,33,2188,16,13,7,1
,1636,11,1384,16,13,7,1
,4956,21,2333,16,13,7,1
,615,21,2333,16,13,7,1
,3970,31,1744,16,13,7,1
,1880,31,1744,16,13,7,1
,1551,31,1744,16,13,7,1
,8086,11,1384,16,13,7,1
,2312,11,1384,16,13,7,1
,8694,27,2188,16,19,13,7
,6951,21,2333,16,13,7,1
,2629,11,1384,16,13,7,1
,5151,31,1744,16,13,7,1
,1442,11,1384,16,13,7,1
,4893,11,1384,16,13,7,1
,3074,31,1744,16,13,7,1
,2140,19,2188,16,19,13,7
,852,21,2333,16,13,7,1
,1250,31,1744,16,13,7,1
,1816,11,1384,16,13,7,1
,162,11,1384,16,13,7,1
,2911,21,2333,16,13,7,1
,7620,21,2333,16,13,7,1
,6106,21,2333,16,13,7,1
,157,21,2333,16,13,7,1
,3569,21,2333,16,13,7,1
,3190,11,1384,16,13,7,1
,8072,11,1384,16,13,7,1
,6359,31,1744,16,13,7,1
,5631,32,2188,16,13,7,1
,89,11,1384,16,13,7,1
,6352,31,1744,16,13,7,1
,6594,11,1384,16,13,7,1
,5192,31,1744,16,13,7,1
,6099,11,1384,16,13,7,1
,779,21,2333,16,13,7,1
,5877,21,2333,16,13,7,1
,2983,11,1384,16,13,7,1
,2133,19,2188,16,19,13,7
,3939,11,1384,16,13,7,1
,4308,11,1384,16,13,7,1
